ID,Ativo,Tipo_Ativo,Ação,Tensão_kV,Carga_kVA,Corrente_A,Temperatura_C,Delta_Temp,Tentativas,Duracao_Min,Resultado,Ambiente,Executor,Tipo_Falha,Sprint,Simulado
1480,RE_71,Relé,Sincronismo,10.39,1054.0,300.0,36.926844555846486,8.38,3,12.4,Sucesso,Lab,Edward,,Sprint_12,False
1481,SE_84,Seccionadora,Sincronismo,14.09,368.0,300.0,34.739571191769414,4.65,2,7.6,Sucesso,Campo,Edward,,Sprint_14,False
1482,TR_95,Trafo,Energização,13.01,603.5,300.0,26.453271405790534,4.51,1,11.9,Sucesso,Campo,Carrie,,Sprint_17,False
1483,BA_53,Barramento,Sincronismo,12.84,719.1,300.0,43.42745885854702,5.19,2,18.0,Sucesso,Offshore,Colin,,Sprint_15,True
1484,RE_23,Relé,Intertravamento,12.8,1188.2,300.0,35.89761650768731,4.2,1,15.5,Sucesso,Lab,Tyler,,Sprint_17,False
1485,TR_17,Trafo,Sincronismo,16.8,1032.7,300.0,34.41976976542669,7.87,1,12.8,Sucesso,Campo,Rodney,,Sprint_16,False
1486,TR_99,Trafo,Isolamento,14.39,702.9,300.0,37.20253586301812,1.18,3,15.5,Sucesso,Lab,Carrie,,Sprint_4,False
1487,DI_31,Disjuntor,Energização,14.12,661.3,300.0,27.118827007455675,6.93,1,8.8,Sucesso,Lab,Rodney,,Sprint_6,False
1488,DI_63,Disjuntor,Sincronismo,14.27,1006.0,300.0,42.93877689414604,9.4,3,12.7,Sucesso,Campo,Erin,,Sprint_6,False
1489,BA_63,Barramento,Teste funcional,12.45,655.4,300.0,22.851223511587275,2.02,1,10.7,Sucesso,Campo,Sarah,,Sprint_5,False
1490,SE_59,Seccionadora,Intertravamento,14.73,773.5,300.0,41.33536360586342,6.04,2,10.9,Sucesso,Offshore,Holly,,Sprint_17,False
1491,SE_66,Seccionadora,Sincronismo,15.28,1073.8,300.0,30.844760758444508,5.68,2,17.1,Sucesso,Lab,Desiree,,Sprint_7,True
1492,DI_6,Disjuntor,Teste funcional,12.69,638.0,300.0,33.22574634324092,5.19,1,7.1,Sucesso,Offshore,Tyler,,Sprint_2,False
1493,DI_54,Disjuntor,Intertravamento,14.84,638.3,300.0,29.407198761093056,9.06,1,7.3,Sucesso,Lab,Jennifer,,Sprint_18,True
1494,DI_44,Disjuntor,Energização,13.46,743.7,300.0,26.149322301815605,6.26,1,10.1,Sucesso,Lab,Erin,,Sprint_9,False
1495,RE_50,Relé,Isolamento,13.05,655.6,300.0,33.81286499296143,1.32,1,8.8,Sucesso,Campo,Edward,,Sprint_2,False
1496,BA_64,Barramento,Energização,12.94,756.2,300.0,34.148530301290506,6.11,2,15.3,Sucesso,Offshore,Joseph,,Sprint_5,False
1497,DI_67,Disjuntor,Intertravamento,15.06,616.1,300.0,36.480067126138124,1.5,3,17.9,Sucesso,Lab,Kimberly,,Sprint_6,False
1498,BA_48,Barramento,Teste funcional,13.4,542.2,300.0,29.771578667006544,7.81,1,12.2,Sucesso,Offshore,Edward,,Sprint_1,True
1499,RE_17,Relé,Teste funcional,13.46,1096.4,300.0,52.5683815653273,2.34,3,17.0,Sucesso,Campo,Randy,,Sprint_19,False
1500,SE_8,Seccionadora,Isolamento,13.47,999.9,300.0,38.99589733585896,6.24,2,11.7,Sucesso,Offshore,Jennifer,,Sprint_16,False
1501,SE_44,Seccionadora,Sincronismo,15.25,757.0,300.0,40.917677223843015,3.61,2,12.7,Sucesso,Offshore,Rodney,,Sprint_5,False
1502,DI_13,Disjuntor,Sincronismo,14.41,691.3,300.0,31.89914362224163,9.97,1,10.1,Sucesso,Campo,Richard,,Sprint_6,True
1503,SE_97,Seccionadora,Intertravamento,12.18,1285.2,300.0,35.94279401710769,3.19,3,16.4,Sucesso,Offshore,Leah,,Sprint_14,False
1504,TR_96,Trafo,Sincronismo,14.88,452.2,300.0,25.382813796040395,5.87,1,10.3,Sucesso,Lab,Holly,,Sprint_16,False
1505,BA_56,Barramento,Energização,15.05,1100.0,300.0,33.48326540590073,8.65,3,15.6,Sucesso,Campo,Carrie,,Sprint_11,False
1506,SE_71,Seccionadora,Sincronismo,14.65,1129.1,300.0,38.10586316139303,1.21,2,10.3,Sucesso,Campo,Janet,,Sprint_16,False
1507,BA_61,Barramento,Teste funcional,12.1,721.5,300.0,44.62470256593528,8.09,2,12.1,Sucesso,Lab,Janet,,Sprint_4,False
1508,TR_25,Trafo,Energização,13.29,184.1,300.0,30.576439000329145,5.86,2,8.7,Sucesso,Lab,Lisa,,Sprint_3,False
1509,DI_19,Disjuntor,Energização,14.69,1169.8,300.0,47.56663187095309,6.94,1,9.7,Sucesso,Offshore,Jennifer,,Sprint_18,False
1510,TR_8,Trafo,Teste funcional,13.54,504.5,300.0,34.99262532579983,4.39,1,19.0,Falha,Lab,Joseph,Física,Sprint_5,False
1511,TR_49,Trafo,Sincronismo,12.95,485.3,300.0,39.571044971994645,5.45,2,12.9,Sucesso,Offshore,Erin,,Sprint_5,False
1512,DI_1,Disjuntor,Intertravamento,15.41,1197.7,300.0,38.579357514217946,2.67,1,10.5,Sucesso,Campo,Jackie,,Sprint_8,False
1513,TR_46,Trafo,Teste funcional,12.63,618.6,300.0,46.20306060087141,2.86,1,7.6,Sucesso,Lab,Holly,,Sprint_13,False
1514,DI_85,Disjuntor,Sincronismo,10.6,1137.2,300.0,27.765352503338963,6.27,3,15.5,Sucesso,Campo,Lisa,,Sprint_10,False
1515,TR_2,Trafo,Teste funcional,10.45,1269.5,300.0,39.68643277482634,3.99,1,9.4,Sucesso,Lab,Philip,,Sprint_13,False
1516,DI_92,Disjuntor,Isolamento,15.57,651.5,300.0,30.187505825403388,8.07,1,10.2,Sucesso,Offshore,Jackie,,Sprint_19,False
1517,TR_71,Trafo,Teste funcional,12.57,1031.9,300.0,35.434121831482734,6.23,2,16.1,Sucesso,Offshore,Holly,,Sprint_7,False
1518,TR_64,Trafo,Intertravamento,15.96,708.3,300.0,36.651240446675125,8.26,2,15.9,Sucesso,Campo,Holly,,Sprint_9,False
1519,SE_95,Seccionadora,Energização,14.58,988.8,300.0,32.46234328237116,3.21,1,12.5,Sucesso,Offshore,Colin,,Sprint_7,False
1520,TR_38,Trafo,Isolamento,15.48,686.1,300.0,40.71972785194568,3.67,2,11.7,Sucesso,Campo,Rodney,,Sprint_19,False
1521,SE_31,Seccionadora,Intertravamento,13.9,1133.9,300.0,36.1550770728812,3.86,1,7.2,Sucesso,Offshore,Jennifer,,Sprint_7,False
1522,SE_62,Seccionadora,Intertravamento,14.26,567.2,300.0,31.9696948253567,3.14,1,17.1,Sucesso,Offshore,Sarah,,Sprint_9,True
1523,BA_20,Barramento,Sincronismo,15.21,1282.6,300.0,28.696367599503183,6.84,3,14.2,Sucesso,Offshore,Ashley,,Sprint_14,True
1524,SE_94,Seccionadora,Energização,13.26,1503.2,300.0,34.875543205205666,9.21,2,13.7,Sucesso,Campo,Desiree,,Sprint_3,False
1525,DI_95,Disjuntor,Energização,13.85,846.9,300.0,22.976281017350956,9.04,1,10.0,Sucesso,Offshore,Jennifer,,Sprint_9,True
1526,DI_37,Disjuntor,Teste funcional,15.63,1008.4,300.0,40.76268505165163,3.81,2,11.4,Sucesso,Offshore,Sarah,,Sprint_9,True
1527,RE_84,Relé,Energização,10.84,1153.0,300.0,26.004995798942964,3.83,3,16.8,Sucesso,Campo,Janet,,Sprint_10,False
1528,TR_6,Trafo,Isolamento,13.48,394.1,300.0,34.38845058906944,3.67,3,16.7,Sucesso,Lab,Tyler,,Sprint_1,True
1529,RE_58,Relé,Intertravamento,17.1,333.6,300.0,32.92053125317942,4.96,3,16.5,Sucesso,Offshore,Jennifer,,Sprint_16,False
1530,DI_74,Disjuntor,Sincronismo,13.11,1057.2,300.0,43.04566593410373,4.29,3,17.6,Sucesso,Lab,Jackie,,Sprint_15,False
1531,BA_19,Barramento,Isolamento,16.22,773.7,300.0,31.84442847466995,5.81,3,17.8,Sucesso,Lab,Tyler,,Sprint_14,False
1532,BA_24,Barramento,Teste funcional,14.72,616.5,300.0,30.563006455545942,8.18,2,7.9,Sucesso,Offshore,Rodney,,Sprint_19,False
1533,RE_12,Relé,Energização,14.2,588.9,300.0,29.646508586078873,5.92,2,8.3,Sucesso,Campo,Colin,,Sprint_19,True
1534,SE_19,Seccionadora,Intertravamento,12.14,1000.3,300.0,31.878390117008507,1.9,1,10.8,Sucesso,Campo,Colin,,Sprint_4,True
1535,RE_95,Relé,Energização,12.27,906.4,300.0,23.913455472644017,4.7,1,12.6,Sucesso,Lab,Kimberly,,Sprint_8,False
1536,DI_90,Disjuntor,Isolamento,13.33,503.8,300.0,34.011809968734624,0.99,1,9.2,Sucesso,Campo,Edward,,Sprint_3,True
1537,TR_74,Trafo,Isolamento,13.43,1234.3,300.0,33.611665796816105,2.72,2,10.3,Sucesso,Lab,Ashley,,Sprint_16,False
1538,BA_2,Barramento,Isolamento,14.76,996.5,300.0,36.871051268950126,4.8,3,13.4,Sucesso,Lab,Carrie,,Sprint_12,True
1539,RE_83,Relé,Energização,16.33,624.4,300.0,29.511783182106946,2.46,1,11.5,Sucesso,Campo,Philip,,Sprint_16,False
1540,DI_2,Disjuntor,Sincronismo,12.08,916.8,300.0,35.047191462180564,8.48,3,16.5,Sucesso,Offshore,Janet,,Sprint_4,False
1541,SE_27,Seccionadora,Isolamento,15.82,520.2,300.0,30.90160191730531,6.47,3,9.3,Sucesso,Offshore,Holly,,Sprint_1,True
1542,RE_43,Relé,Teste funcional,13.98,1042.9,300.0,31.948755853752097,5.84,2,12.9,Sucesso,Offshore,Ashley,,Sprint_20,False
1543,RE_23,Relé,Intertravamento,14.23,471.1,300.0,37.758732774346505,4.69,2,12.2,Sucesso,Offshore,Kimberly,,Sprint_4,False
1544,DI_13,Disjuntor,Teste funcional,14.72,840.2,300.0,41.593506778841174,6.89,1,11.5,Sucesso,Campo,Lisa,,Sprint_3,False
1545,TR_56,Trafo,Teste funcional,11.99,353.1,300.0,35.243583396969036,5.59,1,13.4,Sucesso,Lab,Randy,,Sprint_5,False
1546,TR_89,Trafo,Isolamento,11.65,652.8,300.0,34.74857837258909,6.5,1,10.2,Sucesso,Offshore,Desiree,,Sprint_3,True
1547,SE_51,Seccionadora,Isolamento,13.82,115.0,300.0,36.23644999787126,4.28,1,12.3,Sucesso,Campo,Leah,,Sprint_10,False
1548,BA_90,Barramento,Intertravamento,14.9,735.7,300.0,41.465120643246536,1.46,1,7.2,Sucesso,Offshore,Leah,,Sprint_13,False
1549,BA_9,Barramento,Intertravamento,15.35,846.0,300.0,42.28630117924868,1.27,3,14.6,Sucesso,Lab,Jackie,,Sprint_14,False
1550,DI_52,Disjuntor,Intertravamento,15.08,980.6,300.0,34.79271018835107,2.86,1,13.6,Falha,Campo,Jackie,Comunicação,Sprint_6,False
1551,TR_69,Trafo,Energização,17.11,586.0,300.0,31.564774670223457,4.31,1,9.4,Sucesso,Offshore,Erin,,Sprint_4,True
1552,DI_81,Disjuntor,Teste funcional,13.07,769.8,300.0,31.652238368120948,5.04,1,12.4,Falha,Campo,Ashley,Proteção,Sprint_4,False
1553,DI_50,Disjuntor,Sincronismo,15.49,531.6,300.0,39.00016244913314,1.02,2,13.8,Sucesso,Campo,Tyler,,Sprint_7,False
1554,RE_69,Relé,Isolamento,14.53,779.7,300.0,44.07561311274731,3.33,2,14.9,Falha,Lab,Erin,Proteção,Sprint_7,False
1555,RE_32,Relé,Isolamento,14.31,764.9,300.0,36.824143944710826,2.7,1,11.6,Sucesso,Offshore,Philip,,Sprint_7,False
1556,BA_59,Barramento,Sincronismo,12.66,1235.5,300.0,25.732526213130406,3.55,3,16.6,Sucesso,Lab,Philip,,Sprint_8,False
1557,DI_70,Disjuntor,Energização,12.36,627.5,300.0,31.343695133364776,9.01,1,2.7,Sucesso,Campo,Sarah,,Sprint_5,False
1558,BA_31,Barramento,Energização,14.9,677.0,300.0,31.382290681293473,4.12,1,3.9,Sucesso,Offshore,Sarah,,Sprint_11,False
1559,TR_26,Trafo,Sincronismo,16.48,682.7,300.0,39.022054854617885,1.77,1,13.3,Sucesso,Offshore,Colin,,Sprint_15,True
1560,BA_5,Barramento,Energização,11.98,899.8,300.0,34.44407465724447,1.54,3,22.1,Sucesso,Offshore,Joseph,,Sprint_2,False
1561,TR_15,Trafo,Intertravamento,13.45,859.4,300.0,17.551099653653154,3.82,1,6.2,Sucesso,Lab,Richard,,Sprint_4,True
1562,BA_8,Barramento,Intertravamento,13.48,1385.3,300.0,33.47030073105575,2.49,1,4.3,Sucesso,Campo,Desiree,,Sprint_10,False
1563,RE_48,Relé,Isolamento,14.97,656.1,300.0,26.92976937472193,3.63,1,13.3,Sucesso,Offshore,Colin,,Sprint_9,False
1564,BA_47,Barramento,Isolamento,12.95,988.7,300.0,27.3827897093219,2.97,1,10.5,Sucesso,Offshore,Philip,,Sprint_18,False
1565,BA_56,Barramento,Energização,14.92,763.9,300.0,40.88702572264903,9.53,1,7.8,Sucesso,Campo,Desiree,,Sprint_17,True
1566,DI_27,Disjuntor,Energização,14.94,1376.4,300.0,35.769271144367494,0.63,1,7.9,Sucesso,Campo,Holly,,Sprint_13,True
1567,DI_56,Disjuntor,Energização,13.44,1079.3,300.0,37.46558763608002,2.17,2,15.9,Sucesso,Campo,Lisa,,Sprint_15,False
1568,RE_91,Relé,Isolamento,15.73,804.3,300.0,35.781885959963084,7.26,1,6.5,Sucesso,Campo,Erin,,Sprint_12,True
1569,TR_43,Trafo,Isolamento,17.44,776.3,300.0,40.582153743911036,5.8,1,12.9,Sucesso,Lab,Ashley,,Sprint_4,True
1570,BA_34,Barramento,Sincronismo,13.09,770.7,300.0,40.92492223800158,6.52,1,15.5,Sucesso,Lab,Jackie,,Sprint_11,True
1571,TR_23,Trafo,Isolamento,13.91,962.1,300.0,22.917463628161947,6.13,3,17.1,Sucesso,Campo,Lisa,,Sprint_17,False
1572,RE_41,Relé,Sincronismo,14.6,1164.8,300.0,37.44006743188005,7.11,1,10.1,Sucesso,Lab,Ashley,,Sprint_7,False
1573,BA_36,Barramento,Intertravamento,15.06,734.3,300.0,42.459093666901424,1.96,1,9.3,Sucesso,Campo,Randy,,Sprint_14,False
1574,BA_40,Barramento,Teste funcional,16.4,955.5,300.0,31.532074942316207,3.49,1,9.6,Sucesso,Campo,Lisa,,Sprint_6,False
1575,BA_34,Barramento,Isolamento,16.69,779.1,300.0,34.75793370393966,1.93,1,8.5,Sucesso,Campo,Desiree,,Sprint_4,False
1576,RE_87,Relé,Sincronismo,14.06,762.8,300.0,32.648994107093785,6.25,2,10.1,Sucesso,Campo,Colin,,Sprint_16,True
1577,DI_60,Disjuntor,Teste funcional,16.02,1103.3,300.0,41.37029821633398,5.48,1,7.1,Sucesso,Campo,Rodney,,Sprint_7,True
1578,SE_15,Seccionadora,Isolamento,13.15,957.9,300.0,35.18596639310335,2.44,3,11.8,Sucesso,Campo,Randy,,Sprint_11,False
1579,TR_38,Trafo,Intertravamento,14.24,524.2,300.0,39.77642559826511,5.94,1,10.9,Sucesso,Offshore,Philip,,Sprint_16,False
1580,RE_13,Relé,Sincronismo,15.86,298.4,300.0,44.24684395783331,3.84,1,13.3,Sucesso,Campo,Jackie,,Sprint_8,True
1581,BA_8,Barramento,Energização,13.04,853.5,300.0,39.185665399592864,8.02,1,9.6,Sucesso,Campo,Randy,,Sprint_11,True
1582,DI_71,Disjuntor,Sincronismo,16.85,674.9,300.0,29.794973908581063,2.4,2,14.8,Sucesso,Campo,Ashley,,Sprint_3,True
1583,RE_68,Relé,Intertravamento,13.23,848.0,300.0,43.6505838460442,1.13,2,8.0,Sucesso,Campo,Jackie,,Sprint_5,False
1584,DI_32,Disjuntor,Sincronismo,11.92,896.1,300.0,39.02113849769126,1.81,3,11.6,Sucesso,Offshore,Leah,,Sprint_7,True
1585,BA_10,Barramento,Teste funcional,15.46,616.9,300.0,38.44142554244116,9.51,3,13.5,Sucesso,Offshore,Tyler,,Sprint_4,False
1586,TR_18,Trafo,Sincronismo,13.5,847.8,300.0,35.19046368418852,4.77,2,8.8,Sucesso,Offshore,Desiree,,Sprint_7,False
1587,BA_53,Barramento,Sincronismo,14.09,344.6,300.0,43.89830943543845,9.97,3,17.7,Sucesso,Offshore,Desiree,,Sprint_15,False
1588,SE_66,Seccionadora,Sincronismo,14.45,698.7,300.0,38.090257314190865,5.96,2,13.4,Sucesso,Campo,Jackie,,Sprint_14,True
1589,SE_4,Seccionadora,Sincronismo,14.17,725.3,300.0,34.22095458909047,3.41,1,9.0,Sucesso,Offshore,Philip,,Sprint_2,False
1590,SE_41,Seccionadora,Teste funcional,15.8,880.0,300.0,36.39287013219078,7.7,2,12.3,Sucesso,Lab,Philip,,Sprint_11,True
1591,SE_34,Seccionadora,Isolamento,13.77,795.3,300.0,40.34080517437992,2.14,1,12.9,Sucesso,Campo,Jennifer,,Sprint_18,False
1592,TR_41,Trafo,Teste funcional,13.72,967.8,300.0,27.61550544786111,2.9,2,19.7,Sucesso,Campo,Carrie,,Sprint_13,True
1593,SE_9,Seccionadora,Energização,12.13,532.0,300.0,35.32256963780805,4.93,2,13.2,Sucesso,Lab,Jennifer,,Sprint_7,False
1594,DI_41,Disjuntor,Teste funcional,14.78,799.5,300.0,32.91647258204471,7.99,3,14.8,Sucesso,Campo,Janet,,Sprint_9,True
1595,DI_35,Disjuntor,Energização,13.93,266.1,300.0,38.10229901231168,8.83,2,12.5,Sucesso,Offshore,Ashley,,Sprint_11,False
1596,BA_78,Barramento,Sincronismo,11.74,798.0,300.0,40.953643244899226,6.69,1,15.3,Sucesso,Lab,Edward,,Sprint_11,False
1597,TR_37,Trafo,Isolamento,14.78,1004.7,300.0,31.94514604550239,8.89,1,13.7,Sucesso,Offshore,Richard,,Sprint_13,False
1598,BA_13,Barramento,Teste funcional,12.43,437.1,300.0,27.43131208912532,4.41,1,4.1,Sucesso,Campo,Kimberly,,Sprint_11,True
1599,BA_68,Barramento,Isolamento,13.98,700.8,300.0,34.86062326644681,8.14,2,15.6,Sucesso,Lab,Leah,,Sprint_9,False
1600,BA_99,Barramento,Isolamento,12.16,1509.7,300.0,40.277509561162745,4.24,1,11.6,Sucesso,Campo,Janet,,Sprint_12,True
1601,RE_29,Relé,Isolamento,17.01,804.3,300.0,35.244241966047426,2.31,2,11.0,Sucesso,Lab,Sarah,,Sprint_4,False
1602,BA_7,Barramento,Intertravamento,14.69,499.4,300.0,31.749531223456724,7.5,2,11.6,Sucesso,Offshore,Tyler,,Sprint_2,False
1603,RE_20,Relé,Energização,13.16,600.8,300.0,40.29948829267197,3.19,1,9.3,Sucesso,Campo,Sarah,,Sprint_15,True
1604,BA_39,Barramento,Sincronismo,16.3,1428.6,300.0,40.40185341589083,0.54,2,12.0,Sucesso,Offshore,Leah,,Sprint_5,True
1605,SE_17,Seccionadora,Teste funcional,15.1,814.5,300.0,35.212159724852,3.42,2,12.6,Sucesso,Campo,Janet,,Sprint_10,True
1606,BA_93,Barramento,Isolamento,13.93,981.0,300.0,33.063802445434774,2.81,1,7.7,Sucesso,Lab,Richard,,Sprint_4,False
1607,SE_41,Seccionadora,Sincronismo,14.82,555.3,300.0,32.95877554133997,4.53,2,11.4,Sucesso,Lab,Rodney,,Sprint_20,True
1608,SE_23,Seccionadora,Sincronismo,13.73,1113.4,300.0,28.028501134991487,3.04,1,6.6,Sucesso,Lab,Jackie,,Sprint_16,True
1609,SE_69,Seccionadora,Energização,10.93,789.6,300.0,33.42216153732739,8.87,1,12.8,Sucesso,Lab,Richard,,Sprint_15,False
1610,SE_78,Seccionadora,Teste funcional,13.86,343.0,300.0,38.220241082108274,5.23,2,12.0,Sucesso,Campo,Edward,,Sprint_12,False
1611,BA_61,Barramento,Sincronismo,14.09,633.5,300.0,35.286310571701726,5.31,1,11.5,Sucesso,Lab,Randy,,Sprint_17,True
1612,DI_65,Disjuntor,Sincronismo,14.17,660.4,300.0,32.30136600924115,7.54,3,16.4,Sucesso,Lab,Tyler,,Sprint_15,False
1613,SE_97,Seccionadora,Sincronismo,15.22,747.6,300.0,34.733683733930434,3.03,2,12.1,Sucesso,Campo,Colin,,Sprint_1,False
1614,DI_2,Disjuntor,Teste funcional,15.75,601.6,300.0,32.03922954322221,1.4,1,7.0,Sucesso,Campo,Ashley,,Sprint_8,False
1615,SE_32,Seccionadora,Energização,14.43,632.0,300.0,35.50173795875676,5.69,1,8.9,Sucesso,Offshore,Richard,,Sprint_10,False
1616,BA_58,Barramento,Isolamento,14.0,1127.7,300.0,34.784888385178704,8.27,2,11.3,Sucesso,Campo,Jennifer,,Sprint_13,False
1617,RE_39,Relé,Energização,12.67,384.3,300.0,37.50473763393963,9.73,1,11.8,Sucesso,Campo,Erin,,Sprint_15,True
1618,RE_52,Relé,Isolamento,12.35,743.2,300.0,36.619196331637255,6.27,1,7.0,Sucesso,Offshore,Philip,,Sprint_18,True
1619,RE_99,Relé,Energização,13.88,872.9,300.0,22.35877449843143,5.94,1,6.8,Sucesso,Lab,Colin,,Sprint_2,False
1620,TR_38,Trafo,Teste funcional,15.97,1181.6,300.0,28.70901354986537,6.23,1,11.0,Sucesso,Lab,Richard,,Sprint_18,False
1621,RE_3,Relé,Energização,15.39,100.0,300.0,40.2431657520457,3.9,2,16.3,Sucesso,Lab,Rodney,,Sprint_2,False
1622,BA_57,Barramento,Isolamento,12.27,1112.7,300.0,35.178999588948194,1.95,3,13.8,Sucesso,Campo,Sarah,,Sprint_14,False
1623,DI_35,Disjuntor,Isolamento,15.11,814.8,300.0,37.401146309528514,7.47,1,12.1,Sucesso,Campo,Tyler,,Sprint_18,False
1624,RE_15,Relé,Energização,11.52,795.3,300.0,32.898684726544616,6.87,2,13.7,Sucesso,Lab,Erin,,Sprint_15,False
1625,RE_19,Relé,Energização,13.44,852.3,300.0,31.342754661761525,5.74,1,13.9,Sucesso,Campo,Richard,,Sprint_16,False
1626,DI_81,Disjuntor,Teste funcional,12.36,1011.7,300.0,37.385529142925755,3.04,1,10.7,Sucesso,Campo,Jennifer,,Sprint_8,False
1627,BA_94,Barramento,Energização,13.94,244.4,300.0,37.219374004466175,1.6,2,9.8,Sucesso,Campo,Carrie,,Sprint_6,False
1628,BA_21,Barramento,Intertravamento,12.9,1201.1,300.0,33.25542799445488,1.53,1,7.2,Sucesso,Campo,Jennifer,,Sprint_4,False
1629,BA_40,Barramento,Sincronismo,15.46,768.6,300.0,32.432558181129735,8.53,2,17.0,Sucesso,Campo,Desiree,,Sprint_8,True
1630,BA_37,Barramento,Isolamento,17.95,1181.3,300.0,30.039076361804465,7.8,2,11.5,Sucesso,Campo,Janet,,Sprint_12,True
1631,BA_54,Barramento,Teste funcional,13.78,884.6,300.0,35.24086651876558,4.87,2,14.4,Sucesso,Lab,Kimberly,,Sprint_9,False
1632,SE_62,Seccionadora,Isolamento,13.39,1121.8,300.0,35.218376421724194,7.54,2,12.5,Sucesso,Campo,Carrie,,Sprint_19,False
1633,RE_63,Relé,Energização,12.63,478.1,300.0,39.64075742236335,7.92,1,10.3,Sucesso,Offshore,Ashley,,Sprint_8,False
1634,DI_20,Disjuntor,Sincronismo,13.58,100.0,300.0,32.80073368449797,0.62,2,18.4,Sucesso,Campo,Leah,,Sprint_1,True
1635,SE_26,Seccionadora,Sincronismo,14.92,500.8,300.0,36.736728613098215,5.52,1,9.4,Sucesso,Offshore,Sarah,,Sprint_4,True
1636,DI_48,Disjuntor,Teste funcional,15.19,1324.9,300.0,28.06002529811295,2.77,2,15.1,Sucesso,Lab,Sarah,,Sprint_16,False
1637,SE_34,Seccionadora,Intertravamento,12.54,666.7,300.0,31.507887806546908,0.8,2,9.6,Sucesso,Lab,Colin,,Sprint_16,False
1638,BA_2,Barramento,Energização,15.21,930.6,300.0,31.595775218203617,4.98,1,13.1,Sucesso,Campo,Richard,,Sprint_20,True
1639,DI_38,Disjuntor,Teste funcional,13.63,724.8,300.0,44.83052120291967,1.17,1,13.4,Sucesso,Offshore,Carrie,,Sprint_16,False
1640,SE_60,Seccionadora,Isolamento,14.75,997.3,300.0,33.47864577331037,2.97,2,11.4,Sucesso,Lab,Joseph,,Sprint_16,True
1641,DI_46,Disjuntor,Sincronismo,14.44,594.4,300.0,29.971524563409034,6.69,2,13.1,Sucesso,Campo,Erin,,Sprint_6,False
1642,RE_78,Relé,Isolamento,13.68,494.6,300.0,36.869789315299116,7.08,3,12.3,Sucesso,Offshore,Lisa,,Sprint_4,False
1643,BA_17,Barramento,Teste funcional,14.97,837.4,300.0,29.990506246629323,4.65,2,21.1,Falha,Offshore,Erin,Configuração,Sprint_3,True
1644,RE_87,Relé,Energização,15.69,594.8,300.0,35.109436456556864,4.88,1,13.7,Sucesso,Lab,Ashley,,Sprint_16,False
1645,DI_85,Disjuntor,Isolamento,13.26,332.0,300.0,32.439813235791625,5.35,1,9.6,Sucesso,Offshore,Joseph,,Sprint_16,False
1646,SE_64,Seccionadora,Energização,14.74,1000.0,300.0,32.78433469698751,9.18,3,12.8,Sucesso,Campo,Joseph,,Sprint_19,False
1647,BA_69,Barramento,Isolamento,12.73,532.0,300.0,29.503964393440206,1.26,3,20.4,Sucesso,Lab,Janet,,Sprint_9,False
1648,DI_77,Disjuntor,Teste funcional,14.99,864.1,300.0,28.953377661107933,9.18,1,10.9,Sucesso,Campo,Richard,,Sprint_14,True
1649,BA_52,Barramento,Intertravamento,15.56,949.4,300.0,34.75285479896259,7.97,1,11.5,Sucesso,Campo,Philip,,Sprint_19,False
1650,SE_74,Seccionadora,Energização,13.39,702.8,300.0,43.94433247142034,6.24,1,5.2,Sucesso,Offshore,Sarah,,Sprint_13,False
1651,DI_35,Disjuntor,Intertravamento,11.84,261.4,300.0,28.90611883405409,4.85,1,7.9,Sucesso,Campo,Ashley,,Sprint_15,False
1652,SE_26,Seccionadora,Isolamento,14.63,940.3,300.0,34.638140313138244,5.25,2,15.0,Sucesso,Offshore,Jennifer,,Sprint_11,False
1653,TR_37,Trafo,Sincronismo,13.64,680.8,300.0,41.881480389063995,4.66,1,10.9,Sucesso,Offshore,Erin,,Sprint_6,False
1654,TR_78,Trafo,Energização,10.56,1038.7,300.0,37.817546645943054,5.02,2,11.6,Sucesso,Campo,Richard,,Sprint_6,False
1655,SE_63,Seccionadora,Energização,12.78,748.1,300.0,36.83501091623232,9.76,2,13.2,Sucesso,Lab,Janet,,Sprint_12,True
1656,RE_1,Relé,Energização,14.9,570.3,300.0,30.827855082892484,2.31,3,12.3,Sucesso,Campo,Randy,,Sprint_20,False
1657,SE_45,Seccionadora,Sincronismo,11.85,628.8,300.0,40.670401480344935,3.11,2,15.9,Sucesso,Lab,Holly,,Sprint_9,True
1658,RE_17,Relé,Teste funcional,13.23,1042.9,300.0,28.275566096094003,8.56,1,10.6,Falha,Offshore,Jennifer,Proteção,Sprint_10,True
1659,BA_89,Barramento,Isolamento,12.45,1431.3,300.0,34.90962043322138,5.36,1,12.7,Sucesso,Lab,Carrie,,Sprint_6,False
1660,RE_57,Relé,Isolamento,14.31,920.3,300.0,36.693566537511764,4.16,1,5.4,Sucesso,Campo,Edward,,Sprint_3,False
1661,DI_77,Disjuntor,Intertravamento,14.74,743.7,300.0,41.83825651967986,9.31,1,9.2,Sucesso,Lab,Ashley,,Sprint_17,False
1662,RE_72,Relé,Energização,11.99,863.0,300.0,33.6639336531504,4.7,2,9.1,Sucesso,Lab,Lisa,,Sprint_9,True
1663,TR_50,Trafo,Teste funcional,12.98,654.1,300.0,38.32137602128563,5.33,2,13.7,Sucesso,Offshore,Edward,,Sprint_7,False
1664,DI_2,Disjuntor,Isolamento,13.43,1252.5,300.0,42.08330654148978,9.63,1,12.6,Sucesso,Offshore,Holly,,Sprint_13,False
